2782.0 2762.0 12.222097396850586 2782.0 0.5077321529388428 2768.0 19.19429111480713
2868.0 2864.0 8.584110975265503 2868.0 0.5855007171630859 2864.0 16.40584945678711
2850.0 2836.0 10.997630834579468 2850.0 0.6396660804748535 2836.0 19.500421285629272
1159.0 1081.0 1.5106849670410156 1142.0 0.07480263710021973 1100.0 1.697216510772705
1325.0 1298.0 1.6135809421539307 1323.0 0.12015438079833984 1302.0 1.6474485397338867
1305.0 1277.0 0.5978186130523682 1305.0 0.06853747367858887 1258.0 1.0522170066833496
1228.0 1224.0 0.5765366554260254 1224.0 0.07291102409362793 1210.0 1.2658050060272217
1278.0 1251.0 0.5778048038482666 1251.0 0.07307291030883789 1251.0 1.0428507328033447
1223.0 1207.0 0.8979363441467285 1220.0 0.12165307998657227 1212.0 1.1475701332092285
1291.0 1253.0 1.1868956089019775 1284.0 0.08469176292419434 1273.0 1.2231061458587646
1680.0 1597.0 2.3470680713653564 1614.0 0.47577452659606934 1586.0 2.711702346801758
1729.0 1720.0 1.2462244033813477 1724.0 0.19404816627502441 1691.0 3.996073007583618
2349.0 2259.0 9.442564487457275 2320.0 0.5170791149139404 2267.0 6.217851638793945
2362.0 2308.0 8.079612493515015 2362.0 0.26398801803588867 2309.0 5.408921957015991
2640.0 2621.0 8.36017370223999 2640.0 0.5889394283294678 2621.0 19.449825048446655
2758.0 2732.0 10.41734766960144 2745.0 0.8035154342651367 2732.0 22.528443574905396
2721.0 2686.0 10.723559856414795 2718.0 0.6471865177154541 2686.0 21.648094177246094
3135.0 3127.0 18.000805377960205 3135.0 1.1009390354156494 3079.0 44.78840684890747
5219.0 5213.0 68.11053538322449 5214.0 3.368373155593872 5213.0 147.19081234931946
5259.0 5251.0 79.61886668205261 5259.0 3.086982488632202 5253.0 144.4869520664215
